p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.465156737260281e-28,1.5826094498116436,1,0.826,6.651239392801964e-24,17,Cirbp
1.732291051277058e-27,7.222401623181767,1,0.861,4.67389448545063e-23,17,Hsp90ab1
1.8179877447476105e-27,-3.181116732134189,1,0.807,4.905112734103528e-23,17,Rpl39
5.29591887859254e-27,1.1190634600274239,0.967,0.687,1.4288918726330533e-22,17,Rtraf
9.446099994057152e-27,3.040988279244959,0.945,0.559,2.5486522393965603e-22,17,Bcl11a
1.0712458786663662e-26,-24.279731421326552,1,0.898,2.890328505229723e-22,17,Rps3
1.4184952030160827e-26,-0.9954552130743064,0.989,0.747,3.827241907257693e-22,17,Srsf3
1.4315903805481e-26,-3.558474779054844,1,0.855,3.8625740057568284e-22,17,Rpl4
2.0956299604048538e-26,5.338878474106874,0.989,0.732,5.654219196168336e-22,17,Fabp5
2.3607575652462603e-26,-1.807314810851004,0.989,0.836,6.369559986790935e-22,17,Auts2
2.464461791117e-26,-10.600491911315634,1,0.852,6.649364358612778e-22,17,Rpl8
3.032984749204405e-26,2.983162506337357,0.857,0.449,8.183296151828405e-22,17,Ptprs
3.2369327004081656e-26,3.453415727457955,0.967,0.735,8.73356811897127e-22,17,Elavl3
3.645357122694148e-26,-69.98499123992248,1,0.937,9.835538052741082e-22,17,Rps19
3.8846811038930436e-26,-2.5725244857368352,1,0.895,1.048125808641382e-21,17,Chchd2
5.907488516323729e-26,2.08801318219356,0.846,0.375,1.5938994765893053e-21,17,Abracl
6.929356737238521e-26,1.6876592549555438,0.912,0.57,1.8696097412743253e-21,17,Ube2d2a
7.652133352599066e-26,-5.658223945941588,1,0.871,2.064622099864754e-21,17,Selenow
8.19415432184112e-26,-21.213699410071477,1,0.864,2.2108647775759524e-21,17,mt-Rnr2
1.579282688531677e-25,-29.675351161006503,1,0.938,4.2610626219273175e-21,17,Ppia
