p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
4.7732401015951794e-64,2.081825891611391,0.464,0.275,1.2878679118113953e-59,8,mt-Rnr1
5.01118781545941e-64,0.8753678822666777,0.556,0.359,1.3520685844891033e-59,8,Tpr
5.240479295566156e-64,0.502700184595027,0.572,0.369,1.4139337187367045e-59,8,Srsf1
5.7908412116058965e-64,0.599858271066601,0.46,0.269,1.562426867303387e-59,8,Aimp1
5.8704681209653435e-64,0.7147635786863262,0.427,0.237,1.5839110037176593e-59,8,Eid1
7.104672567175029e-64,0.48280786791204455,0.186,0.069,1.9169117053494946e-59,8,Arfgef1
1.644372255615993e-63,0.5024538911029175,0.212,0.084,4.4366807828775105e-59,8,B3glct
1.7541563325329285e-63,0.5877252115381918,0.329,0.164,4.7328892008070945e-59,8,Septin3
3.484352067465393e-63,0.572360339325005,0.353,0.182,9.401130313228377e-59,8,Pop7
3.7818091534523874e-63,0.35788916850940655,0.152,0.05,1.0203699276929887e-58,8,Fgfr2
3.9410128878268413e-63,0.7718959835505514,0.499,0.304,1.06332468726456e-58,8,Strap
5.833024707011887e-63,0.5419571682252079,0.338,0.17,1.5738083961988774e-58,8,Dtnbp1
6.835214455869361e-63,0.7168277362588018,0.402,0.221,1.8442092123381124e-58,8,Acbd6
7.824426713372713e-63,0.492997858065659,0.337,0.169,2.1111085715350916e-58,8,Thumpd1
9.835547644170665e-63,0.6049694386050959,0.523,0.322,2.653729109873687e-58,8,Psmd13
1.0571831682041628e-62,0.3033053968972803,0.504,0.302,2.8523859061316515e-58,8,Sf3b5
1.2850575152277518e-62,0.5630168331317793,0.315,0.154,3.467213681835997e-58,8,Mapkap1
1.5246124482521351e-62,1.0627481533527172,0.183,0.068,4.1135568466290855e-58,8,Tgfb2
2.732082065813678e-62,0.5918342940411582,0.37,0.198,7.371430621771885e-58,8,Rexo1
2.766454484526433e-62,0.789033112239756,0.722,0.531,7.464170844700769e-58,8,Rab11b
3.979573034827817e-62,0.49542499409447655,0.285,0.132,1.0737286005268933e-57,8,Eif1ad
4.332638221578057e-62,0.6573652782623747,0.474,0.285,1.1689891185639755e-57,8,6820431F20Rik
6.043594426988629e-62,0.4693239857301911,0.325,0.161,1.630622212345802e-57,8,Hras
6.4643398399398526e-062,1.0196153529158742,0.368,0.194,1.7441435322141716e-57,8,Hnrnpul2
6.562968612484288e-62,0.9628424469506633,0.69,0.514,1.7707545613343858e-57,8,Tug1
6.710177174946704e-62,0.7584683655743532,0.517,0.318,1.81047290357237e-57,8,Cdc37
9.745126396662429e-62,0.45797132731558843,0.313,0.152,2.62933255308349e-57,8,Lnpk
1.0326357247757891e-61,0.7859881324998432,0.624,0.425,2.786154449017557e-57,8,Cops6
1.1465649404401687e-61,0.5302723696304282,0.395,0.214,3.093546865801619e-57,8,Gna11
1.149105396342337e-61,0.6543595151174403,0.427,0.24,3.1004012698712593e-57,8,Manbal
1.19973006329204e-61,0.6973896099408186,0.662,0.467,3.236991683768253e-57,8,Rab18
1.2753180125853434e-61,1.2944664693661272,0.632,0.443,3.440935529756515e-57,8,Kcnq1ot1
1.5862671715779135e-61,0.6554577280520971,0.33,0.165,4.2799074556343684e-57,8,Gabarapl1
1.6033088258831797e-61,0.6536259923946892,0.499,0.31,4.3258875431154074e-57,8,Smim7
1.711782711836421e-61,1.10006925310934,0.409,0.228,4.618560934805847e-57,8,Cul5
1.9529784558236605e-61,0.676960586225752,0.605,0.406,5.269331171657819e-57,8,Srp9
2.136932077822063e-61,0.6300177818003438,0.596,0.401,5.765656439171708e-57,8,Snrnp27
2.714059267912976e-61,0.8297448184021734,0.628,0.425,7.322803310756001e-57,8,Chmp2a
2.8792128534257756e-61,0.9473893550847794,0.564,0.369,7.768404199828085e-57,8,Mrpl30
3.237037517643953e-61,0.747675712039304,0.485,0.302,8.73385092635515e-57,8,Cdip1
3.635551234898546e-61,0.5816954019691656,0.49,0.297,9.809080786879767e-57,8,Rad23b
5.667591756471023e-61,0.4707889432283843,0.205,0.082,1.5291729318134467e-56,8,Nudcd1
5.801109238375551e-61,0.45425834421538047,0.607,0.408,1.5651972836061074e-56,8,Ostc
6.098827591692162e-61,0.7761264197986133,0.69,0.504,1.6455246725144622e-56,8,B930095G15Rik
6.292367054679547e-61,0.9090477068445448,0.573,0.382,1.6977435550230884e-56,8,Rraga
6.443344220332391e-61,0.549334243118623,0.51,0.313,1.7384787040878824e-56,8,Ddx1
7.66457390689537e-61,0.3116224514761776,0.365,0.191,2.0679786858194397e-56,8,Gde1
8.148445146726598e-61,0.3793738918959064,0.175,0.064,2.198531985038303e-56,8,2900027M19Rik
9.216069758902828e-61,0.2559787028234486,0.688,0.496,2.486587781649572e-56,8,Rbm8a
1.3118233771128797e-60,0.7633284549402511,0.366,0.196,3.539430653788261e-56,8,Nmd3
1.3386552234020482e-60,0.3343386893102016,0.666,0.464,3.6118256582610663e-56,8,Uqcrfs1
1.4260678665415448e-60,0.31687393431891064,0.174,0.063,3.847673710715742e-56,8,Ipo13
2.0161074737530397e-60,0.5333791144803761,0.477,0.288,5.439659574933076e-56,8,Spop
2.3591012875236036e-60,0.6486456220225945,0.46,0.273,6.365091183867435e-56,8,Nars
2.700100157661753e-60,0.6650330472286636,0.451,0.263,7.285140235387177e-56,8,Mrps18a
2.9109959225375407e-60,0.415330989005702,0.563,0.361,7.854158098598538e-56,8,Vbp1
3.348509580276715e-60,0.6963636291684703,0.525,0.328,9.034613698544605e-56,8,Ndufs8
3.593189196601895e-60,0.2883113171421017,0.156,0.053,9.694783771351573e-56,8,Habp4
3.7194310848560317e-60,0.3039671196089463,0.14,0.045,1.0035397010050058e-55,8,Pbx4
4.1316623215618794e-60,0.31228109425026684,0.121,0.036,1.1147638109806107e-55,8,Gm26871
4.357917973157359e-60,0.8831962109039866,0.509,0.324,1.1758098483375871e-55,8,Trim8
5.359726631980883e-60,0.6033579784992339,0.425,0.243,1.446107842574762e-55,8,Blmh
6.144322196767802e-60,0.4738701593809673,0.685,0.492,1.6577995719099206e-55,8,Sf3b6
6.375980514440587e-60,0.5592080910228521,0.614,0.416,1.7203033026012146e-055,8,Lsm7
6.412715567414419e-60,0.9335361576451044,0.462,0.273,1.7302147872440845e-55,8,Ndufa9
7.671144819982377e-60,0.3416365349871866,0.181,0.068,2.069751583879445e-55,8,Plppr2
9.385354698531182e-60,0.4277750546084211,0.215,0.088,2.5322625512106983e-55,8,Rbm28
1.058190299673193e-59,0.6470281082360732,0.613,0.42,2.8551032475482418e-55,8,Ndufa3
1.1229881626280666e-59,0.57083863285047165,0.385,0.209,3.0299343615867864e-55,8,Sucla2
1.509550419391061e-59,0.7816533585035046,0.45,0.267,4.0729179865590215e-55,8,Zfp644
1.5245552586229157e-59,0.47443650560633094,0.225,0.095,4.113402543290489e-55,8,Magi2
1.5902660040665374e-59,0.3140207474695569,0.197,0.077,4.290696705571924e-55,8,Pno1
1.6927553804157135e-59,0.670006770912934,0.463,0.273,4.567223291899637e-55,8,Srp19
1.7638952170000033e-59,0.5294706494268638,0.379,0.205,4.759165684987709e-55,8,Ube2w
1.7894509478427252e-59,0.45913961371965484,0.469,0.279,4.828117602374457e-55,8,Mrpl58
1.950967956077966e-59,0.629827009971865,0.252,0.113,5.26390664229396e-55,8,Fgf13
2.307719514022714e-59,0.9734020433475852,0.432,0.253,6.226458020784685e-55,8,Ash1l
2.6076072010971927e-59,0.6305188406559752,0.507,0.313,7.035584989280335e-55,8,Cops5
3.599814227397083e-59,0.6173255165069985,0.405,0.225,9.712658766940069e-55,8,Mrpl15
3.7313374182586295e-59,0.5603179554046592,0.317,0.159,1.0067521488203608e-54,8,Imp3
4.382019304729665e-59,0.523611655712785,0.471,0.281,1.182312628609111e-54,8,Sars
4.533635307306241e-59,0.5103678006881668,0.127,0.039,1.2232201422642968e-54,8,Mtfp1
6.836553706202392e-59,0.7088174699490103,0.401,0.225,1.8445705554704675e-54,8,Zfp638
8.813071915705707e-59,0.5220206276473527,0.275,0.129,2.377854933576557e-54,8,Kctd17
9.94845174219367e-59,0.3899515450584194,0.227,0.096,2.6841917645612743e-54,8,Cndp2
1.1404023716135231e-58,0.5288155142996945,0.378,0.205,3.076919638850447e-54,8,Eif3d
1.2194768063984125e-58,0.6870764183215159,0.473,0.286,3.2902703713435567e-54,8,Stx12
1.3900064834409492e-58,0.6444410443352595,0.653,0.468,3.750376492972025e-54,8,Tmem258
1.5588605343952577e-58,0.7226853992002781,0.449,0.266,4.205961607851845e-54,8,Usp34
1.6892085689025507e-58,0.52602156983088455,0.369,0.199,4.557653639755972e-54,8,Elp5
2.3633588936789125e-58,0.38197231710068585,0.238,0.104,6.376578631035074e-54,8,Rrp9
3.7690016076098286e-58,0.2885578010554626,0.312,0.155,1.0169143237492079e-53,8,Cadm2
4.16379956083396e-58,0.8732292095951943,0.483,0.299,1.1234347595086107e-53,8,Safb
4.408086432146756e-58,0.6550219758054987,0.513,0.325,1.1893458002575163e-53,8,Pdcl3
4.931483200999007e-58,0.3144238277129045,0.172,0.063,1.330563482461542e-53,8,Zdhhc13
